company,grant_year,n_patents,mean_quality,n_high,tk
ASML Holding N.V.,2012,15,0.49489164,0.0,ASML
ASML Holding N.V.,2013,14,0.52267087,0.0,ASML
ASML Holding N.V.,2014,25,0.5510604,0.0,ASML
ASML Holding N.V.,2015,20,0.53703153,0.0,ASML
ASML Holding N.V.,2016,14,0.4820121,0.0,ASML
ASML Holding N.V.,2017,12,0.5852162,1.0,ASML
ASML Holding N.V.,2018,8,0.53712404,0.0,ASML
ASML Holding N.V.,2019,16,0.62181777,0.0,ASML
ASML Holding N.V.,2020,16,0.7103884,0.0,ASML
ASML Holding N.V.,2021,12,0.66785187,0.0,ASML
ASML Holding N.V.,2022,14,0.62920266,0.0,ASML
ASML Holding N.V.,2023,10,0.6110648,0.0,ASML
ASML Holding N.V.,2024,18,0.616889,0.0,ASML
ASML Holding N.V.,2025,19,0.65504515,0.0,ASML
ASTRAZENECA AB,2000,8,0.13432825,1.0,AZN
ASTRAZENECA AB,2001,41,0.17860049,1.0,AZN
ASTRAZENECA AB,2002,77,0.15807882,3.0,AZN
ASTRAZENECA AB,2003,81,0.18254204,3.0,AZN
ASTRAZENECA AB,2004,79,0.19507183,2.0,AZN
ASTRAZENECA AB,2005,88,0.20712668,8.0,AZN
ASTRAZENECA AB,2006,103,0.21531516,12.0,AZN
ASTRAZENECA AB,2007,101,0.22466187,5.0,AZN
ASTRAZENECA AB,2008,100,0.22094637,5.0,AZN
ASTRAZENECA AB,2009,85,0.28043878,9.0,AZN
ASTRAZENECA AB,2010,114,0.37846458,5.0,AZN
ASTRAZENECA AB,2011,105,0.3816034,1.0,AZN
ASTRAZENECA AB,2012,90,0.4103725,3.0,AZN
ASTRAZENECA AB,2013,56,0.45467138,1.0,AZN
ASTRAZENECA AB,2014,41,0.3659979,4.0,AZN
ASTRAZENECA AB,2015,38,0.41848576,2.0,AZN
ASTRAZENECA AB,2016,25,0.48123837,1.0,AZN
ASTRAZENECA AB,2017,24,0.32117826,0.0,AZN
ASTRAZENECA AB,2018,25,0.3340574,0.0,AZN
ASTRAZENECA AB,2019,30,0.26278043,0.0,AZN
ASTRAZENECA AB,2020,17,0.29593134,0.0,AZN
ASTRAZENECA AB,2021,24,0.32771447,0.0,AZN
ASTRAZENECA AB,2022,16,0.3020439,0.0,AZN
ASTRAZENECA AB,2023,24,0.45036992,0.0,AZN
ASTRAZENECA AB,2024,26,0.3387265,0.0,AZN
ASTRAZENECA AB,2025,32,0.34490287,0.0,AZN
AT&T CORP.,2000,295,0.6582594,85.0,T
AT&T CORP.,2001,288,0.64433044,72.0,T
AT&T CORP.,2002,283,0.66526514,75.0,T
AT&T CORP.,2003,208,0.65998185,64.0,T
AT&T CORP.,2004,218,0.65188545,74.0,T
AT&T CORP.,2005,202,0.5922804,57.0,T
AT&T CORP.,2006,264,0.560144,74.0,T
AT&T CORP.,2007,273,0.55466884,70.0,T
AT&T CORP.,2008,248,0.49726996,37.0,T
AT&T CORP.,2009,141,0.47902122,14.0,T
AT&T CORP.,2010,84,0.5054666,8.0,T
AT&T CORP.,2011,4,0.49497783,0.0,T
AT&T CORP.,2012,3,0.39741054,0.0,T
ATI Technologies Inc.,2000,39,0.6426273,7.0,ATI
ATI Technologies Inc.,2001,37,0.648717,6.0,ATI
ATI Technologies Inc.,2002,22,0.6452515,3.0,ATI
ATI Technologies Inc.,2003,11,0.6271988,3.0,ATI
ATI Technologies Inc.,2004,28,0.6964068,1.0,ATI
ATI Technologies Inc.,2005,28,0.54917985,4.0,ATI
ATI Technologies Inc.,2006,37,0.59265137,9.0,ATI
ATI Technologies Inc.,2007,23,0.5347309,3.0,ATI
ATI Technologies Inc.,2008,27,0.56409353,4.0,ATI
ATI Technologies Inc.,2009,28,0.58073235,7.0,ATI
ATI Technologies Inc.,2010,16,0.6084222,1.0,ATI
ATI Technologies Inc.,2011,8,0.56325984,0.0,ATI
ATI Technologies Inc.,2012,8,0.5971468,0.0,ATI
ATI Technologies Inc.,2013,3,0.6503994,0.0,ATI
ATI Technologies Inc.,2014,5,0.6478311,0.0,ATI
AUDIOCODES LTD.,2002,1,0.43760923,0.0,AUDC
AUDIOCODES LTD.,2008,2,0.76618075,1.0,AUDC
AUDIOCODES LTD.,2009,2,0.5872291,1.0,AUDC
AUDIOCODES LTD.,2010,6,0.56277734,0.0,AUDC
AUDIOCODES LTD.,2011,10,0.55552715,0.0,AUDC
AUDIOCODES LTD.,2012,4,0.47182548,0.0,AUDC
AUDIOCODES LTD.,2013,2,0.6122402,0.0,AUDC
AUDIOCODES LTD.,2014,3,0.5308877,0.0,AUDC
AUDIOCODES LTD.,2015,2,0.537216,0.0,AUDC
AUDIOCODES LTD.,2016,1,0.5696982,0.0,AUDC
AUDIOCODES LTD.,2020,2,0.51403797,0.0,AUDC
AUDIOCODES LTD.,2021,2,0.39964208,0.0,AUDC
AUDIOCODES LTD.,2022,4,0.5192895,0.0,AUDC
"AUTODESK, INC.",2000,18,0.7081115,3.0,ADSK
"AUTODESK, INC.",2001,19,0.70066726,2.0,ADSK
"AUTODESK, INC.",2002,21,0.7044303,0.0,ADSK
"AUTODESK, INC.",2003,18,0.7466587,1.0,ADSK
"AUTODESK, INC.",2004,19,0.7072919,2.0,ADSK
"AUTODESK, INC.",2005,30,0.63891166,2.0,ADSK
"AUTODESK, INC.",2006,37,0.6370524,5.0,ADSK
"AUTODESK, INC.",2007,27,0.61258614,2.0,ADSK
"AUTODESK, INC.",2008,21,0.6376337,1.0,ADSK
"AUTODESK, INC.",2009,40,0.63757336,2.0,ADSK
"AUTODESK, INC.",2010,47,0.6258559,4.0,ADSK
"AUTODESK, INC.",2011,35,0.5922315,2.0,ADSK
"AUTODESK, INC.",2012,45,0.6123198,4.0,ADSK
"AUTODESK, INC.",2013,51,0.6500687,3.0,ADSK
"AUTODESK, INC.",2014,58,0.6577889,9.0,ADSK
"AUTODESK, INC.",2015,59,0.6299904,2.0,ADSK
"AUTODESK, INC.",2016,45,0.64413816,5.0,ADSK
"AUTODESK, INC.",2017,61,0.61688256,5.0,ADSK
"AUTODESK, INC.",2018,63,0.66049224,7.0,ADSK
"AUTODESK, INC.",2019,76,0.54660213,0.0,ADSK
"AUTODESK, INC.",2020,85,0.56964844,0.0,ADSK
"AUTODESK, INC.",2021,67,0.568758,0.0,ADSK
"AUTODESK, INC.",2022,66,0.58677363,0.0,ADSK
"AUTODESK, INC.",2023,68,0.5935836,0.0,ADSK
"AUTODESK, INC.",2024,66,0.65996057,0.0,ADSK
"AUTODESK, INC.",2025,56,0.60892683,0.0,ADSK
AVNERA CORPORATION,2007,2,0.4969942,0.0,AVT
AVNERA CORPORATION,2008,2,0.5401971,0.0,AVT
AVNERA CORPORATION,2012,2,0.36455464,0.0,AVT
AVNERA CORPORATION,2013,1,0.43925163,0.0,AVT
AVNERA CORPORATION,2014,2,0.47149712,0.0,AVT
AVNERA CORPORATION,2015,1,0.7803142,0.0,AVT
AVNERA CORPORATION,2016,4,0.4542222,1.0,AVT
AVNERA CORPORATION,2017,13,0.5771442,1.0,AVT
AVNERA CORPORATION,2018,16,0.5294479,2.0,AVT
AVNERA CORPORATION,2019,20,0.5399023,0.0,AVT
AVNERA CORPORATION,2020,10,0.58006203,0.0,AVT
AVNERA CORPORATION,2021,10,0.6320283,0.0,AVT
AVNERA CORPORATION,2022,3,0.6729166,0.0,AVT
AVNERA CORPORATION,2023,3,0.75291824,0.0,AVT
"AWARE, INC.",2000,2,0.47842532,1.0,AWRE
"AWARE, INC.",2001,2,0.71089554,1.0,AWRE
"AWARE, INC.",2002,2,0.78267133,2.0,AWRE
"AWARE, INC.",2003,8,0.8195659,4.0,AWRE
"AWARE, INC.",2004,8,0.65017176,0.0,AWRE
"AWARE, INC.",2005,4,0.53381246,0.0,AWRE
"AWARE, INC.",2006,1,0.5546327,0.0,AWRE
"AWARE, INC.",2007,5,0.53880155,1.0,AWRE
"AWARE, INC.",2008,4,0.58343226,0.0,AWRE
"AWARE, INC.",2009,7,0.5678474,2.0,AWRE
"AWARE, INC.",2010,19,0.5801094,6.0,AWRE
"AWARE, INC.",2011,13,0.63694656,1.0,AWRE
"AWARE, INC.",2012,13,0.6401313,2.0,AWRE
"AWARE, INC.",2013,13,0.6786223,2.0,AWRE
"AWARE, INC.",2014,9,0.6272757,1.0,AWRE
"AWARE, INC.",2015,6,0.70341974,2.0,AWRE
"AWARE, INC.",2016,3,0.7637017,1.0,AWRE
"AWARE, INC.",2017,9,0.7782872,2.0,AWRE
"AWARE, INC.",2018,10,0.81014365,0.0,AWRE
"AWARE, INC.",2019,12,0.7499767,0.0,AWRE
"AWARE, INC.",2020,9,0.7172575,0.0,AWRE
"AWARE, INC.",2021,10,0.6436635,0.0,AWRE
"AWARE, INC.",2022,6,0.6850805,0.0,AWRE
"AWARE, INC.",2023,3,0.62725985,0.0,AWRE
"AWARE, INC.",2024,1,0.47284198,0.0,AWRE
"AWARE, INC.",2025,4,0.56832063,0.0,AWRE
Abbott Laboratories,2000,128,0.28755805,9.0,ABT
Abbott Laboratories,2001,123,0.27202734,7.0,ABT
Abbott Laboratories,2002,115,0.2543939,6.0,ABT
Abbott Laboratories,2003,114,0.31894308,8.0,ABT
Abbott Laboratories,2004,65,0.3313711,8.0,ABT
Abbott Laboratories,2005,46,0.2856336,5.0,ABT
Abbott Laboratories,2006,68,0.31898275,10.0,ABT
Abbott Laboratories,2007,53,0.33027148,10.0,ABT
Abbott Laboratories,2008,67,0.36268595,11.0,ABT
Abbott Laboratories,2009,74,0.36992905,10.0,ABT
Abbott Laboratories,2010,104,0.4537315,27.0,ABT
Abbott Laboratories,2011,133,0.46430245,24.0,ABT
Abbott Laboratories,2012,171,0.5286769,32.0,ABT
Abbott Laboratories,2013,103,0.596591,21.0,ABT
Abbott Laboratories,2014,75,0.5992724,10.0,ABT
Abbott Laboratories,2015,49,0.5952467,8.0,ABT
Abbott Laboratories,2016,51,0.60423654,4.0,ABT
Abbott Laboratories,2017,47,0.5851873,5.0,ABT
Abbott Laboratories,2018,37,0.615914,3.0,ABT
Abbott Laboratories,2019,61,0.5864005,0.0,ABT
Abbott Laboratories,2020,51,0.5988443,0.0,ABT
Abbott Laboratories,2021,43,0.6560874,0.0,ABT
Abbott Laboratories,2022,32,0.6450455,0.0,ABT
Abbott Laboratories,2023,23,0.6496954,0.0,ABT
Abbott Laboratories,2024,25,0.69074005,0.0,ABT
Abbott Laboratories,2025,19,0.6488131,0.0,ABT
"Acuity Brands, Inc.",2002,9,0.604216,3.0,AYI
"Acuity Brands, Inc.",2003,6,0.43397522,3.0,AYI
"Acuity Brands, Inc.",2004,6,0.5182215,3.0,AYI
"Acuity Brands, Inc.",2005,9,0.6107495,1.0,AYI
"Acuity Brands, Inc.",2006,6,0.54597414,1.0,AYI
"Acuity Brands, Inc.",2007,8,0.58149123,4.0,AYI
"Acuity Brands, Inc.",2008,5,0.44244823,0.0,AYI
"Acuity Brands, Inc.",2009,4,0.56120455,1.0,AYI
"Acuity Brands, Inc.",2010,3,0.5992678,0.0,AYI
Adobe Systems Incorporated,2000,31,0.7000606,3.0,ADBE
Adobe Systems Incorporated,2001,41,0.7075582,4.0,ADBE
Adobe Systems Incorporated,2002,26,0.694924,6.0,ADBE
Adobe Systems Incorporated,2003,28,0.7391486,11.0,ADBE
Adobe Systems Incorporated,2004,42,0.7019308,7.0,ADBE
Adobe Systems Incorporated,2005,41,0.5839872,8.0,ADBE
Adobe Systems Incorporated,2006,56,0.62854135,13.0,ADBE
Adobe Systems Incorporated,2007,55,0.64257807,13.0,ADBE
Adobe Systems Incorporated,2008,87,0.66056436,17.0,ADBE
Adobe Systems Incorporated,2009,146,0.6175361,29.0,ADBE
Adobe Systems Incorporated,2010,227,0.64743006,43.0,ADBE
Adobe Systems Incorporated,2011,292,0.63791543,68.0,ADBE
Adobe Systems Incorporated,2012,330,0.66704404,106.0,ADBE
Adobe Systems Incorporated,2013,344,0.6730336,87.0,ADBE
Adobe Systems Incorporated,2014,427,0.65253407,66.0,ADBE
Adobe Systems Incorporated,2015,321,0.6454369,26.0,ADBE
Adobe Systems Incorporated,2016,355,0.61317885,30.0,ADBE
Adobe Systems Incorporated,2017,339,0.60679805,41.0,ADBE
Adobe Systems Incorporated,2018,345,0.59983134,29.0,ADBE
Adobe Systems Incorporated,2019,48,0.5734715,0.0,ADBE
"Adtran, Inc.",2000,4,0.72109675,0.0,ADTN
"Adtran, Inc.",2001,11,0.6022458,1.0,ADTN
"Adtran, Inc.",2002,18,0.6500969,1.0,ADTN
"Adtran, Inc.",2003,25,0.63776034,4.0,ADTN
"Adtran, Inc.",2004,17,0.6107409,2.0,ADTN
"Adtran, Inc.",2005,19,0.44776902,2.0,ADTN
"Adtran, Inc.",2006,26,0.5403718,0.0,ADTN
"Adtran, Inc.",2007,15,0.5536869,0.0,ADTN
"Adtran, Inc.",2008,9,0.55298716,0.0,ADTN
"Adtran, Inc.",2009,25,0.5217318,3.0,ADTN
"Adtran, Inc.",2010,17,0.5519811,2.0,ADTN
"Adtran, Inc.",2011,10,0.6359867,0.0,ADTN
"Adtran, Inc.",2012,19,0.50506794,0.0,ADTN
"Adtran, Inc.",2013,42,0.55213714,3.0,ADTN
"Adtran, Inc.",2014,44,0.5666147,4.0,ADTN
"Adtran, Inc.",2015,33,0.5178923,0.0,ADTN
"Adtran, Inc.",2016,33,0.5424025,1.0,ADTN
"Adtran, Inc.",2017,29,0.5282234,1.0,ADTN
"Adtran, Inc.",2018,26,0.54148895,2.0,ADTN
"Adtran, Inc.",2019,17,0.50167906,0.0,ADTN
"Adtran, Inc.",2020,17,0.5020642,0.0,ADTN
"Adtran, Inc.",2021,6,0.6139085,0.0,ADTN
"Adtran, Inc.",2022,4,0.51161283,0.0,ADTN
"Adtran, Inc.",2023,6,0.5220346,0.0,ADTN
"Adtran, Inc.",2024,5,0.47457725,0.0,ADTN
"Adtran, Inc.",2025,8,0.54947346,0.0,ADTN
"Advanced Energy Industries, Inc.",2000,3,0.574203,1.0,AEIS
"Advanced Energy Industries, Inc.",2001,6,0.6008539,1.0,AEIS
"Advanced Energy Industries, Inc.",2002,5,0.7053457,3.0,AEIS
"Advanced Energy Industries, Inc.",2003,9,0.5452597,1.0,AEIS
"Advanced Energy Industries, Inc.",2004,15,0.5707637,3.0,AEIS
"Advanced Energy Industries, Inc.",2005,11,0.42177162,1.0,AEIS
"Advanced Energy Industries, Inc.",2006,6,0.4709824,0.0,AEIS
"Advanced Energy Industries, Inc.",2007,6,0.41271386,2.0,AEIS
"Advanced Energy Industries, Inc.",2008,5,0.38564563,1.0,AEIS
"Advanced Energy Industries, Inc.",2009,10,0.5162558,2.0,AEIS
"Advanced Energy Industries, Inc.",2010,10,0.44858757,3.0,AEIS
"Advanced Energy Industries, Inc.",2011,7,0.54412645,0.0,AEIS
"Advanced Energy Industries, Inc.",2012,11,0.5576645,2.0,AEIS
"Advanced Energy Industries, Inc.",2013,14,0.5787937,5.0,AEIS
"Advanced Energy Industries, Inc.",2014,11,0.58509135,8.0,AEIS
"Advanced Energy Industries, Inc.",2015,17,0.6454173,4.0,AEIS
"Advanced Energy Industries, Inc.",2016,17,0.55187964,9.0,AEIS
"Advanced Energy Industries, Inc.",2017,21,0.56754124,18.0,AEIS
"Advanced Energy Industries, Inc.",2018,3,0.5302789,3.0,AEIS
"Advanced Energy Industries, Inc.",2019,7,0.56265694,0.0,AEIS
"Advanced Energy Industries, Inc.",2020,14,0.72143644,0.0,AEIS
"Advanced Energy Industries, Inc.",2021,13,0.639948,0.0,AEIS
"Advanced Energy Industries, Inc.",2022,10,0.71334976,0.0,AEIS
"Advanced Energy Industries, Inc.",2023,22,0.70401865,0.0,AEIS
"Advanced Energy Industries, Inc.",2024,33,0.6746577,0.0,AEIS
"Advanced Energy Industries, Inc.",2025,32,0.7048044,0.0,AEIS
"Advanced Micro Devices, Inc.",2000,1044,0.6055711,205.0,AMD
"Advanced Micro Devices, Inc.",2001,1082,0.59111565,204.0,AMD
"Advanced Micro Devices, Inc.",2002,1149,0.57599914,198.0,AMD
"Advanced Micro Devices, Inc.",2003,905,0.5987702,209.0,AMD
"Advanced Micro Devices, Inc.",2004,800,0.60773313,146.0,AMD
"Advanced Micro Devices, Inc.",2005,525,0.4970683,82.0,AMD
"Advanced Micro Devices, Inc.",2006,438,0.4899583,54.0,AMD
"Advanced Micro Devices, Inc.",2007,302,0.47208577,30.0,AMD
"Advanced Micro Devices, Inc.",2008,193,0.45466128,23.0,AMD
"Advanced Micro Devices, Inc.",2009,181,0.449259,8.0,AMD
"Advanced Micro Devices, Inc.",2010,164,0.44014516,9.0,AMD
"Advanced Micro Devices, Inc.",2011,185,0.44575962,15.0,AMD
"Advanced Micro Devices, Inc.",2012,177,0.44410744,18.0,AMD
"Advanced Micro Devices, Inc.",2013,225,0.47383553,16.0,AMD
"Advanced Micro Devices, Inc.",2014,217,0.47182468,28.0,AMD
"Advanced Micro Devices, Inc.",2015,192,0.5078669,11.0,AMD
"Advanced Micro Devices, Inc.",2016,212,0.49976835,11.0,AMD
"Advanced Micro Devices, Inc.",2017,137,0.49102333,13.0,AMD
"Advanced Micro Devices, Inc.",2018,152,0.5161058,12.0,AMD
"Advanced Micro Devices, Inc.",2019,206,0.54104036,0.0,AMD
"Advanced Micro Devices, Inc.",2020,208,0.573663,0.0,AMD
"Advanced Micro Devices, Inc.",2021,200,0.57496977,0.0,AMD
"Advanced Micro Devices, Inc.",2022,239,0.5656281,0.0,AMD
"Advanced Micro Devices, Inc.",2023,301,0.56160027,0.0,AMD
"Advanced Micro Devices, Inc.",2024,357,0.5629713,0.0,AMD
"Advanced Micro Devices, Inc.",2025,341,0.5688569,0.0,AMD
Advantest Corporation,2000,71,0.39086792,10.0,ATEYY
Advantest Corporation,2001,103,0.42319742,11.0,ATEYY
Advantest Corporation,2002,121,0.45501333,14.0,ATEYY
Advantest Corporation,2003,91,0.51132846,14.0,ATEYY
Advantest Corporation,2004,73,0.50671333,13.0,ATEYY
Advantest Corporation,2005,52,0.37194353,6.0,ATEYY
Advantest Corporation,2006,85,0.3398377,4.0,ATEYY
Advantest Corporation,2007,93,0.3649139,1.0,ATEYY
Advantest Corporation,2008,109,0.3573302,2.0,ATEYY
Advantest Corporation,2009,113,0.3450532,0.0,ATEYY
Advantest Corporation,2010,137,0.34877846,3.0,ATEYY
Advantest Corporation,2011,119,0.34589314,1.0,ATEYY
Advantest Corporation,2012,111,0.36118966,1.0,ATEYY
Advantest Corporation,2013,111,0.36042678,0.0,ATEYY
Advantest Corporation,2014,89,0.3019001,2.0,ATEYY
Advantest Corporation,2015,62,0.28770772,1.0,ATEYY
Advantest Corporation,2016,50,0.392158,0.0,ATEYY
Advantest Corporation,2017,57,0.41290942,0.0,ATEYY
Advantest Corporation,2018,40,0.46899492,2.0,ATEYY
Advantest Corporation,2019,24,0.6258276,0.0,ATEYY
Advantest Corporation,2020,22,0.5922434,0.0,ATEYY
Advantest Corporation,2021,38,0.6154687,0.0,ATEYY
Advantest Corporation,2022,40,0.56075954,0.0,ATEYY
Advantest Corporation,2023,30,0.59472644,0.0,ATEYY
Advantest Corporation,2024,33,0.60401356,0.0,ATEYY
Advantest Corporation,2025,51,0.5740926,0.0,ATEYY
"Agilent Technologies, Inc.",2000,122,0.5106041,26.0,A
"Agilent Technologies, Inc.",2001,332,0.48722515,53.0,A
"Agilent Technologies, Inc.",2002,312,0.4971647,61.0,A
"Agilent Technologies, Inc.",2003,387,0.49341175,67.0,A
"Agilent Technologies, Inc.",2004,644,0.50890064,85.0,A
"Agilent Technologies, Inc.",2005,558,0.44545266,56.0,A
"Agilent Technologies, Inc.",2006,468,0.4356004,22.0,A
"Agilent Technologies, Inc.",2007,282,0.4165903,9.0,A
"Agilent Technologies, Inc.",2008,261,0.41299313,8.0,A
"Agilent Technologies, Inc.",2009,178,0.41425267,13.0,A
"Agilent Technologies, Inc.",2010,124,0.39470595,6.0,A
"Agilent Technologies, Inc.",2011,115,0.40642658,1.0,A
"Agilent Technologies, Inc.",2012,106,0.39768064,6.0,A
"Agilent Technologies, Inc.",2013,83,0.39237678,6.0,A
"Agilent Technologies, Inc.",2014,92,0.38146582,9.0,A
"Agilent Technologies, Inc.",2015,49,0.33465305,2.0,A
"Agilent Technologies, Inc.",2016,65,0.37376127,3.0,A
"Agilent Technologies, Inc.",2017,65,0.3759024,6.0,A
"Agilent Technologies, Inc.",2018,48,0.38765034,2.0,A
"Agilent Technologies, Inc.",2019,49,0.48221323,0.0,A
"Agilent Technologies, Inc.",2020,57,0.46738014,0.0,A
"Agilent Technologies, Inc.",2021,54,0.51345295,0.0,A
"Agilent Technologies, Inc.",2022,40,0.5747386,0.0,A
"Agilent Technologies, Inc.",2023,48,0.5056297,0.0,A
"Agilent Technologies, Inc.",2024,58,0.5294537,0.0,A
"Agilent Technologies, Inc.",2025,49,0.4955991,0.0,A
"Air Products and Chemicals, Inc.",2000,104,0.2571112,1.0,APD
"Air Products and Chemicals, Inc.",2001,84,0.27492398,3.0,APD
"Air Products and Chemicals, Inc.",2002,72,0.2619616,1.0,APD
"Air Products and Chemicals, Inc.",2003,97,0.30060214,5.0,APD
"Air Products and Chemicals, Inc.",2004,72,0.30485904,3.0,APD
"Air Products and Chemicals, Inc.",2005,57,0.2969063,2.0,APD
"Air Products and Chemicals, Inc.",2006,67,0.3299481,3.0,APD
"Air Products and Chemicals, Inc.",2007,65,0.35523054,4.0,APD
"Air Products and Chemicals, Inc.",2008,70,0.3724057,5.0,APD
"Air Products and Chemicals, Inc.",2009,58,0.3596805,6.0,APD
"Air Products and Chemicals, Inc.",2010,61,0.3486015,4.0,APD
"Air Products and Chemicals, Inc.",2011,57,0.41918728,3.0,APD
"Air Products and Chemicals, Inc.",2012,83,0.37112162,13.0,APD
"Air Products and Chemicals, Inc.",2013,92,0.39394218,11.0,APD
"Air Products and Chemicals, Inc.",2014,80,0.40576202,9.0,APD
"Air Products and Chemicals, Inc.",2015,62,0.399078,5.0,APD
"Air Products and Chemicals, Inc.",2016,55,0.42436883,2.0,APD
"Air Products and Chemicals, Inc.",2017,43,0.43573925,0.0,APD
"Air Products and Chemicals, Inc.",2018,31,0.37971222,1.0,APD
"Air Products and Chemicals, Inc.",2019,24,0.41415966,0.0,APD
"Air Products and Chemicals, Inc.",2020,35,0.35068882,0.0,APD
"Air Products and Chemicals, Inc.",2021,18,0.32286197,0.0,APD
"Air Products and Chemicals, Inc.",2022,17,0.29592037,0.0,APD
"Air Products and Chemicals, Inc.",2023,21,0.36362877,0.0,APD
"Air Products and Chemicals, Inc.",2024,29,0.3644138,0.0,APD
"Air Products and Chemicals, Inc.",2025,24,0.388661,0.0,APD
"Akamai Technologies, Inc.",2002,3,0.7310316,2.0,AKAM
"Akamai Technologies, Inc.",2003,3,0.69225615,3.0,AKAM
"Akamai Technologies, Inc.",2004,5,0.78320295,5.0,AKAM
"Akamai Technologies, Inc.",2005,2,0.66861653,2.0,AKAM
"Akamai Technologies, Inc.",2006,15,0.74058163,13.0,AKAM
"Akamai Technologies, Inc.",2007,13,0.7474706,10.0,AKAM
"Akamai Technologies, Inc.",2008,19,0.7111049,12.0,AKAM
"Akamai Technologies, Inc.",2009,15,0.6953612,10.0,AKAM
"Akamai Technologies, Inc.",2010,18,0.642215,10.0,AKAM
"Akamai Technologies, Inc.",2011,18,0.669877,8.0,AKAM
"Akamai Technologies, Inc.",2012,28,0.6867915,11.0,AKAM
"Akamai Technologies, Inc.",2013,27,0.6422557,7.0,AKAM
"Akamai Technologies, Inc.",2014,22,0.6617437,6.0,AKAM
"Akamai Technologies, Inc.",2015,16,0.51541746,4.0,AKAM
"Akamai Technologies, Inc.",2016,27,0.6105465,8.0,AKAM
"Akamai Technologies, Inc.",2017,47,0.66590416,13.0,AKAM
"Akamai Technologies, Inc.",2018,34,0.6196486,9.0,AKAM
"Akamai Technologies, Inc.",2019,40,0.5992309,0.0,AKAM
"Akamai Technologies, Inc.",2020,63,0.6005397,0.0,AKAM
"Akamai Technologies, Inc.",2021,52,0.61972755,0.0,AKAM
"Akamai Technologies, Inc.",2022,44,0.59888005,0.0,AKAM
"Akamai Technologies, Inc.",2023,54,0.5458879,0.0,AKAM
"Akamai Technologies, Inc.",2024,32,0.55753124,0.0,AKAM
"Akamai Technologies, Inc.",2025,31,0.5704428,0.0,AKAM
Albany International Corp,2000,6,0.27291062,0.0,AIN
Albany International Corp,2001,16,0.33070025,1.0,AIN
Albany International Corp,2002,10,0.3281296,1.0,AIN
Albany International Corp,2003,8,0.29877606,0.0,AIN
Albany International Corp,2004,21,0.36459106,2.0,AIN
Albany International Corp,2005,14,0.32114595,4.0,AIN
Albany International Corp,2006,27,0.31680316,3.0,AIN
Albany International Corp,2007,18,0.35377824,0.0,AIN
Albany International Corp,2008,15,0.27452222,0.0,AIN
Albany International Corp,2009,12,0.37210882,0.0,AIN
Albany International Corp,2010,12,0.35788417,0.0,AIN
Albany International Corp,2011,12,0.4288392,1.0,AIN
Albany International Corp,2012,6,0.32424966,1.0,AIN
Albany International Corp,2013,6,0.5754436,2.0,AIN
Albany International Corp,2014,14,0.5161373,3.0,AIN
Albany International Corp,2015,3,0.41824985,1.0,AIN
Albany International Corp,2016,3,0.6378095,1.0,AIN
Albany International Corp,2017,2,0.7415937,2.0,AIN
Albany International Corp,2018,5,0.54855764,3.0,AIN
Albany International Corp,2019,4,0.3650264,0.0,AIN
Albany International Corp,2020,9,0.48828465,0.0,AIN
Albany International Corp,2021,4,0.5308111,0.0,AIN
Albany International Corp,2022,2,0.47456914,0.0,AIN
Albany International Corp,2023,2,0.17746484,0.0,AIN
Albany International Corp,2025,2,0.532966,0.0,AIN
"Alexion Pharmaceuticals, Inc.",2000,2,0.119833104,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2002,3,0.46539164,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2004,1,0.13251978,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2005,1,0.35060394,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2006,1,0.10436747,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2007,2,0.31065524,1.0,LXRX
"Alexion Pharmaceuticals, Inc.",2008,10,0.43214798,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2009,3,0.4705893,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2010,1,0.6928842,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2011,4,0.5829549,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2012,4,0.5586758,1.0,LXRX
"Alexion Pharmaceuticals, Inc.",2014,5,0.5787375,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2015,12,0.69256455,3.0,LXRX
"Alexion Pharmaceuticals, Inc.",2016,17,0.64679277,4.0,LXRX
"Alexion Pharmaceuticals, Inc.",2017,11,0.505422,3.0,LXRX
"Alexion Pharmaceuticals, Inc.",2018,10,0.59174263,4.0,LXRX
"Alexion Pharmaceuticals, Inc.",2019,10,0.6579862,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2020,12,0.5453703,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2021,16,0.5746635,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2022,20,0.6483517,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2023,12,0.55755746,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2024,14,0.62440735,0.0,LXRX
"Alexion Pharmaceuticals, Inc.",2025,14,0.56564957,0.0,LXRX
"Align Technology, Inc.",2001,7,0.65378493,4.0,ALGN
"Align Technology, Inc.",2002,17,0.6004242,4.0,ALGN
"Align Technology, Inc.",2003,13,0.682406,8.0,ALGN
